n,relevance,seniority,note,title,firm,location,department,url,ats,token,job_id
105,,,,Senior Treasury Management Sales Officer,wintrustwealth.com,"Grand Rapids, MI",,https://wintrust.wd1.myworkdayjobs.com/en-US/Search/job/Grand-Rapids-MI/Senior-Treasury-Management-Sales-Officer--Commercial_261256,workday,wintrust|wd1|Search,/job/Grand-Rapids-MI/Senior-Treasury-Management-Sales-Officer--Commercial_261256
106,,,,Product Specialist Solutions - Associate ,icapitalnetwork.com,"Salt Lake City, Utah, United States",Compliance Solutions,https://job-boards.greenhouse.io/icapitalnetwork/jobs/8604556002,greenhouse,icapitalnetwork,8604556002
107,rejected,mid_3_5,investment analysis - investment banking job,Portfolio Associate,octopusenergygeneration.com,London (GB),Fund Management,https://jobs.lever.co/octoenergy/2f9317fe-0fb4-4fb0-bae2-19123912204d,lever,octoenergy,2f9317fe-0fb4-4fb0-bae2-19123912204d
108,relevant,student_intern,very relevant - but student only internship,"Quantitative Researcher, Intern (Summer 2027) ",aquatic.com,Chicago; London,Research,https://job-boards.greenhouse.io/aquaticcapitalmanagement/jobs/8489186002,greenhouse,aquaticcapitalmanagement,8489186002
109,,,,Data & AI Engineer – Equities Technology,williamblair.com,"Chicago, Illinois, United States",817 IT Dedicated Capital Markets,https://www.williamblair.com/Careers/job-description?gh_jid=5102983007,greenhouse,williamblair,5102983007
110,,,,Quantitative Researcher ,xantium.com,"London, New York City, Salt Lake City",Quantitative Research,https://job-boards.greenhouse.io/xantium/jobs/4178738009,greenhouse,xantium,4178738009
111,rejected,,software consultant,NetSuite Consultant- NSAW,bpm.com,United States,Technology Solution Services (TSS),https://jobs.lever.co/bpmcpa/3b4c09bf-258e-4da5-a7b6-ee7421e1e70f,lever,bpmcpa,3b4c09bf-258e-4da5-a7b6-ee7421e1e70f
112,,,,"Senior Software Engineer, Global Treasury Payment Network",airwallex.com,SG - Singapore,Engineering,https://jobs.ashbyhq.com/airwallex/5c8e057a-9089-45f4-a8b2-4bf2fc05cbce,ashby,airwallex,5c8e057a-9089-45f4-a8b2-4bf2fc05cbce
113,,,,2027 Bain Capital Real Estate Analyst,baincapitallifesciences.com,Boston,,https://baincapital.wd1.myworkdayjobs.com/en-US/External_Public/job/Boston/XMLNAME-2027-Bain-Capital-Real-Estate-Analyst_REQ_108273,workday,baincapital|wd1|External_Public,/job/Boston/XMLNAME-2027-Bain-Capital-Real-Estate-Analyst_REQ_108273
114,,,,Senior Software Engineer - AI Enablement Compliance,payward.com,United States,Engineering,https://jobs.ashbyhq.com/kraken.com/0be714ef-6101-4a58-b837-1c06b317bcfe,ashby,kraken.com,0be714ef-6101-4a58-b837-1c06b317bcfe
115,,,,Internship – Equity Research,paretosec.com,"Frankfurt, Frankfurt am Main, Germany",,https://paretosecurities.teamtailor.com/jobs/8197132-internship-equity-research,teamtailor,paretosecurities,a288fdb0-a618-4070-b69c-9b1f9ab9e9cd
116,,,,Low Latency Quantitative Researcher,tudor.com,"New York City, London, Singapore",Macro Pipeline,https://job-boards.greenhouse.io/tudorgroup/jobs/5358163,greenhouse,tudorgroup,5358163
117,,,,Post-Trade Officer till Securities Brokerage Operations,nordnetab.com,"Stockholm, Sweden",Securities Brokerage,https://career.nordnetab.com/jobs/8167193-post-trade-officer-till-securities-brokerage-operations,teamtailor,career.nordnetab.com,8a00fe6d-dcf7-4f54-87b9-f5830407a5d8
118,rejected,,this job is based in malaysia and indonesia - not a traditional financial institution - and more of an analysis role than quant role,Senior Data Analyst - Portfolio & Risk Analytics,fundingsocieties.com,,Data,https://apply.workable.com/j/304F70ACF1,workable,fundingsocieties,304F70ACF1
119,rejected,,from the board,Analytics Engineer,sweden,Stockholm,,https://jobbsafari.se/jobb/analytics-engineer-scsom-20326199,jobbsafari,sweden,20326199
120,,,,Front Office Software Engineer,cmcmarkets.com,London,,https://cmcmarkets.wd3.myworkdayjobs.com/en-US/CMC_Markets_Careers/job/London/Front-Office-Software-Engineer_CMC5628,workday,cmcmarkets|wd3|CMC_Markets_Careers,/job/London/Front-Office-Software-Engineer_CMC5628
121,,,,Quantitative Researcher Internship - 2027 [New York],quantbot.com,New York,Internships,https://www.quantbot.com/careers/4299496009?gh_jid=4299496009,greenhouse,quantbot-technologies,4299496009
122,,,,Securities Transfer Specialist (80-100%) (12-month contract),lombardodier.com,Geneva,,https://lombardodier.wd3.myworkdayjobs.com/en-US/Lombard_Odier_Careers/job/Geneva/Securities-Transfer-Specialist--80-100----12-month-contract-_R0007204,workday,lombardodier|wd3|Lombard_Odier_Careers,/job/Geneva/Securities-Transfer-Specialist--80-100----12-month-contract-_R0007204
123,rejected,,from the board,"Junior Associate, Antitrust & Competition - Stockholm",sweden,Stockholm,,https://jobbsafari.se/jobb/junior-associate-antitrust-competition-stockholm-scsom-20501361,jobbsafari,sweden,20501361
124,,,,Experienced Trader,davinciderivatives.com,"Amsterdam, North Holland, Netherlands",Trading,https://job-boards.eu.greenhouse.io/davinciderivatives/jobs/4050868101,greenhouse,davinciderivatives,4050868101
125,,,,"Staff Software Engineer, Strategy Platform",voleon.com,"Berkeley, CA",Software,https://jobs.ashbyhq.com/voleon/296da785-bbbe-4a44-b58e-e55419c3eeea,ashby,voleon,296da785-bbbe-4a44-b58e-e55419c3eeea
126,,,,Treasury Funding and Liquidity Sr. Analyst,toyotafinancial.com,"Plano, Texas",,https://toyota.wd503.myworkdayjobs.com/en-US/TMNA/job/Plano-Texas/Treasury-Funding-and-Liquidity-Sr-Analyst_10331135,workday,toyota|wd503|TMNA,/job/Plano-Texas/Treasury-Funding-and-Liquidity-Sr-Analyst_10331135
127,,,,Senior Data Scientist - Metrics,mavenventures.com,"Ann Arbor, MI",Autonomy Engineering,https://job-boards.greenhouse.io/maymobility/jobs/8318003002,greenhouse,maymobility,8318003002
128,rejected,,this is a stock competition for students,Walleye Stock Competition (2026),walleyecapital.com,"New York, New York ",Fundamental Strategies,https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4696426006,greenhouse,walleyecapital-external-students,4696426006
129,,,,Software Engineer Intern (AI Internal Tools) ,gardacp.com,"Geneva, Geneva, Switzerland; Zug, Zug, Switzerland",Research & Technology (Internship),https://job-boards.greenhouse.io/gardacp/jobs/6146408004,greenhouse,gardacp,6146408004
130,,,,Asset-Backed Securities Analyst/Trader,americancentury.com,"New York, New York",,https://americancentury.wd5.myworkdayjobs.com/en-US/AmericanCenturyInvestments/job/New-York-New-York/Asset-Backed-Securities-Analyst-Trader_R0005652,workday,americancentury|wd5|AmericanCenturyInvestments,/job/New-York-New-York/Asset-Backed-Securities-Analyst-Trader_R0005652
131,,,,Middle Office Associate (Operations) (VN2820),marex.com,"Chicago, United States",Operations,https://marex.breezy.hr/p/0188a1e8927001-middle-office-associate-operations-vn2820,breezy,marex,0188a1e8927001
132,rejected,mid_3_5,data scientist role for a medical company,Staff Data Scientist,tauventures.com,"Cambridge, Massachusetts, United States, New York, New York, United States",Engineering,https://job-boards.greenhouse.io/iterativehealth/jobs/4666589006,greenhouse,iterativehealth,4666589006
133,,,,"Consultant I, Treasury (Hybrid)",trustage.com,"Madison, WI",,https://trustage.wd1.myworkdayjobs.com/en-US/TruStage/job/Madison-WI/Consultant-I--Treasury--Hybrid-_R-012092,workday,trustage|wd1|TruStage,/job/Madison-WI/Consultant-I--Treasury--Hybrid-_R-012092
134,,,,Portfolio Management Analyst/Associate,apollo.com,"El Segundo, California",,https://athene.wd5.myworkdayjobs.com/en-US/Apollo_Careers/job/El-Segundo-California/Portfolio-Management-Associate_R253019,workday,athene|wd5|Apollo_Careers,/job/El-Segundo-California/Portfolio-Management-Associate_R253019
135,rejected,,investment job for a fund - nothing to do with quant,Senior Investment Analyst,waverly-advisors.com,"Seattle, WA",Research and Investments,https://job-boards.greenhouse.io/waverlyadvisorsllc/jobs/4368462009,greenhouse,waverlyadvisorsllc,4368462009
136,,,,Senior Autonomy Release Engineer II,mavenventures.com,"Ann Arbor, MI",Autonomy Engineering,https://job-boards.greenhouse.io/maymobility/jobs/8465980002,greenhouse,maymobility,8465980002
137,,,,"Associate II, Cash Flow & Investor Services",acadian-asset.com,"Boston, Massachusetts, United States",Cash Flow & Investor Services,https://www.acadian-asset.com/careers/open-positions?gh_jid=4690334006,greenhouse,acadianassetmanagementllc,4690334006
138,,,,"Senior Managing Consultant, Advisors & Consulting Services, Strategy & Transformation - P&L Optimization SME",ethoca.com,"Arlington, Virginia",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Arlington-Virginia/Senior-Managing-Consultant--Advisors---Consulting-Services--Strategy---Transformation---P-L-Optimization-SME_R-279185,workday,mastercard|wd1|CorporateCareers,/job/Arlington-Virginia/Senior-Managing-Consultant--Advisors---Consulting-Services--Strategy---Transformation---P-L-Optimization-SME_R-279185
139,,,,Senior Mid-Frequency Quantitative Trader,transmarketgroup.com,"Chicago, Illinois, United States",Quantitative Trading,https://job-boards.greenhouse.io/transmarketgroup/jobs/5151556007?gh_jid=5151556007,greenhouse,transmarketgroup,5151556007
140,,,,Trading Support Specialist,valic.com,TX-Houston,,https://corebridgefinancial.wd1.myworkdayjobs.com/en-US/CorebridgeFinancial/job/TX-Houston/Trading-Support-Specialist_JR2600716,workday,corebridgefinancial|wd1|CorebridgeFinancial,/job/TX-Houston/Trading-Support-Specialist_JR2600716
141,,,,Medior Model Developer,ayvens.com,Amsterdam; Paris,,https://ayvens.wd3.myworkdayjobs.com/en-US/AyvensCareers/job/Amsterdam/Medior-Model-Developer_JR_10040963-2,workday,ayvens|wd3|AyvensCareers,/job/Amsterdam/Medior-Model-Developer_JR_10040963-2
142,relevant,student_intern,ai for finance - higly relevantt,AI Research Internship - XTY Labs,xtxmarkets.com,New York,Quantitative Research,https://job-boards.greenhouse.io/xtxmarketstechnologies/jobs/6274458003,greenhouse,xtxmarketstechnologies,6274458003
143,less_relevant,mid_3_5,"trading role [normalised relevance adjacent->less_relevant: pure trading seat, as rows 246/131]",Experienced FX/Forex Trader,gelbergroup.com,"Amsterdam, North Holland, Netherlands",Trading,https://job-boards.greenhouse.io/gelbergroup/jobs/4638971006,greenhouse,gelbergroup,4638971006
144,,,,Trading Operations Analyst (Asia Market Hours),pdtpartners.com,"New York, NY",Technology,https://job-boards.greenhouse.io/pdtpartners/jobs/4452703,greenhouse,pdtpartners,4452703
145,rejected,,from the board,IT-säkerhetsansvarig,sweden,Stockholm,,https://jobbsafari.se/jobb/it-sakerhetsansvarig-till-green-cargo-scsom-20345819,jobbsafari,sweden,20345819
146,,,,NERA: Associate Analyst/ Analyst (m/w/d) Energy and Natural Resources (Berlin/ Frankfurt),marshmma.com,Berlin - Linden 14; Frankfurt - Friedrich,,https://mmc.wd1.myworkdayjobs.com/en-US/MMC/job/Berlin---Linden-14/NERA-Economic-Consulting-Research-Officer--m-w-d--Energy--Environment--Communications---Infrastructure_R_110004-1,workday,mmc|wd1|MMC,/job/Berlin---Linden-14/NERA-Economic-Consulting-Research-Officer--m-w-d--Energy--Environment--Communications---Infrastructure_R_110004-1
147,,,,Intern Debt Financing & Capital Markets (m/f/d),aurelius-group.com,,,https://aureliusinvest.wd3.myworkdayjobs.com/en-US/AURELIUS/job/Munich/Intern-Debt-Financing---Capital-Markets--m-f-d-_JR100225,workday,aureliusinvest|wd3|AURELIUS,/job/Munich/Intern-Debt-Financing---Capital-Markets--m-f-d-_JR100225
148,,,,"Officer, ETF Services",hkexgroup.com,HK-CMP 6/F,,https://hkex.wd3.myworkdayjobs.com/en-US/HKEXCareerPage/job/HK-CMP-6F/Officer--ETF-Services_R003834,workday,hkex|wd3|HKEXCareerPage,/job/HK-CMP-6F/Officer--ETF-Services_R003834
149,,,,Financial Analyst - Portfolio Management,fairfieldresidential.com,"San Diego, California",,https://ffres.wd1.myworkdayjobs.com/en-US/fairfieldcareers/job/San-Diego-California/Financial-Analyst---Portfolio-Management_R0011487,workday,ffres|wd1|fairfieldcareers,/job/San-Diego-California/Financial-Analyst---Portfolio-Management_R0011487
150,,,,Markets Analyst ( 12-month contract),euronext.com,Amsterdam,,https://hrhub.wd3.myworkdayjobs.com/en-US/Euronext_Career_Page/job/Amsterdam/Markets-Analyst_R27088,workday,hrhub|wd3|Euronext_Career_Page,/job/Amsterdam/Markets-Analyst_R27088
151,,,,Quantitative Developer,arrowstreetcapital.com,Boston,,https://arrowstreetcapital.wd5.myworkdayjobs.com/en-US/Campus_Careers/job/Boston/Quantitative-Developer_R1433,workday,arrowstreetcapital|wd5|Campus_Careers,/job/Boston/Quantitative-Developer_R1433
152,,,,Fundamental Analyst - Volatility (Full Time),walleyecapital.com,"New York, New York",Single Stock - Volatility,https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4676290006,greenhouse,walleyecapital-external-students,4676290006
153,rejected,,engineering job at non finance company,"Senior Director, Quality Engineering",rre.com,New York (Hybrid),Technology,https://job-boards.greenhouse.io/springhealth66/jobs/4723013005,greenhouse,springhealth66,4723013005
154,rejected,,from the board,Make Ready Specialist - Lakesound,greystar.com,"Lakesound, Hickory Creek, TX",,https://greystar.wd1.myworkdayjobs.com/en-US/External/job/Lakesound-Hickory-Creek-TX/Make-Ready-Specialist---Lakesound_R0195037,workday,greystar|wd1|External,/job/Lakesound-Hickory-Creek-TX/Make-Ready-Specialist---Lakesound_R0195037
155,rejected,,from the board,Analytiker I EY Parthenon Corporate Finance | Stockholm,jobstream,"Stockholm, Stockholms län",Företagskonsult,https://arbetsformedlingen.se/platsbanken/annonser/31384633,jobtech,jobstream,31384633
156,rejected,,,Technical Support Analyst,switzerland,"Zürich, ZH",,https://www.job-room.ch/job-search/42c75416-9fa3-4bcc-b161-4e8697fb0efa,jobroom,switzerland,42c75416-9fa3-4bcc-b161-4e8697fb0efa
157,,,,Quantitative Researcher - Hong Kong,schonfeld.com,"Hong Kong, Hong Kong",Internal Portfolio Managers & Analysts,https://job-boards.greenhouse.io/schonfeld/jobs/5460823,greenhouse,schonfeld,5460823
158,,,,Operations Associate Fixed Income Settlements,1919ic.com,,,https://careers-stifel.icims.com/jobs/9535/operations-associate--fixed-income-settlements/job,icims,stifel,9535
159,,,,Fixed Income Operations Analyst ,vestmark.com,"Wakefield, MA (Hybrid)",Vestmark's Outsourced Services (VOS),https://job-boards.greenhouse.io/vestmark/jobs/7616449,greenhouse,vestmark,7616449
160,rejected,,from the board,Informationssäkerhetsansvarig till Energiföretagen,sweden,Stockholm,,https://jobbsafari.se/jobb/informationssakerhetsansvarig-till-energiforetagen-sbsra-20463169,jobbsafari,sweden,20463169
161,,,,Brokerage Operations Coordinator,ryanspecialty.com,New York - New York - 1166 Ave of Americas,,https://ryansg.wd5.myworkdayjobs.com/en-US/Ryan_Specialty_Career_Site/job/New-York---New-York---1166-Ave-of-Americas/Brokerage-Operations-Coordinator_JR26-5050,workday,ryansg|wd5|Ryan_Specialty_Career_Site,/job/New-York---New-York---1166-Ave-of-Americas/Brokerage-Operations-Coordinator_JR26-5050
162,rejected,,from the board,Logistikkoordinator,sweden,Täby,,https://jobbsafari.se/jobb/logistikkoordinator-sasrb-20464335,jobbsafari,sweden,20464335
163,,,,"AI Validation Engineer, Macro Technology",point72,"New York, NY; Stamford, CT",Technology,https://boards.greenhouse.io/point72/jobs/8448402002?gh_jid=8448402002,greenhouse,point72,8448402002
164,,,,"Treasury Analyst, Global Treasury Operations",oaktreecapital.com,"Los Angeles, California",,https://oaktree.wd1.myworkdayjobs.com/en-US/Oaktree/job/Los-Angeles-California/Treasury-Analyst--Global-Treasury-Operations_2026-351-1,workday,oaktree|wd1|Oaktree,/job/Los-Angeles-California/Treasury-Analyst--Global-Treasury-Operations_2026-351-1
165,,,,(Senior) Systems Analyst - Post-Trade Systems (Derivatives Clearing) - IT,hkexgroup.com,CN-Shenzhen-HyQ,,https://hkex.wd3.myworkdayjobs.com/en-US/HKEXCareerPage/job/CN-Shenzhen-HyQ/XMLNAME--Senior--Systems-Analyst---Post-Trade-Systems--Derivatives-Clearing----IT_R003941,workday,hkex|wd3|HKEXCareerPage,/job/CN-Shenzhen-HyQ/XMLNAME--Senior--Systems-Analyst---Post-Trade-Systems--Derivatives-Clearing----IT_R003941
166,,,,Investment Strategy Analyst,profunds.com,"New York, NY",Investment Strategy,https://boards.greenhouse.io/proshares/jobs/5998367004?gh_jid=5998367004,greenhouse,proshares,5998367004
167,,,,Collateral Specialist - Lien Perfection,wintrustwealth.com,"Rosemont, IL",,https://wintrust.wd1.myworkdayjobs.com/en-US/Search/job/Rosemont-IL/Collateral-Specialist---Lien-Perfection_26809,workday,wintrust|wd1|Search,/job/Rosemont-IL/Collateral-Specialist---Lien-Perfection_26809
168,,,,"Portfolio Risk Associate, Risk & Analytics",avant.com,Chicago HQ,,https://avant.wd503.myworkdayjobs.com/en-US/External_Careers/job/Chicago-HQ/Portfolio-Risk-Associate--Risk---Analytics_JR100502,workday,avant|wd503|External_Careers,/job/Chicago-HQ/Portfolio-Risk-Associate--Risk---Analytics_JR100502
169,,,,"Analyst/Associate, Commercial Real Estate (CRE) Debt",pimco.com,"London, GBR",,https://pimco.wd1.myworkdayjobs.com/en-US/pimco-careers/job/London-GBR/Analyst-Associate--Commercial-Real-Estate--CRE--Debt_R106454,workday,pimco|wd1|pimco-careers,/job/London-GBR/Analyst-Associate--Commercial-Real-Estate--CRE--Debt_R106454
170,,,,"Senior Technical Sales Specialist, ETF Capital Market Support",seic.com,USA - NY - New York; USA - PA - Oaks,,https://seic.wd1.myworkdayjobs.com/en-US/SEI_Global_Services/job/USA---NY---New-York/Senior-Technical-Sales-Specialist--ETF-Capital-Market-Support_R0036856-1,workday,seic|wd1|SEI_Global_Services,/job/USA---NY---New-York/Senior-Technical-Sales-Specialist--ETF-Capital-Market-Support_R0036856-1
171,rejected,,from the board,Lönekonsult på 50% till Redovisningskompaniet,sweden,Stockholm,,https://jobbsafari.se/jobb/lonekonsult-pa-50-till-redovisningskompaniet-sasrb-20498684,jobbsafari,sweden,20498684
