verdict,reason,hub,title,firm,fit,relevance,url,id
keep,keep,singapore,Point72 Academy 2026 Investment Analyst Program for Experienced Professionals – Singapore,~point72,plausible,adjacent,https://boards.greenhouse.io/point72/jobs/8539265002?gh_jid=8539265002,greenhouse:point72:8539265002
keep,keep,hong kong,Point72 Academy 2026 Investment Analyst Program for Experienced Professionals – Hong Kong,~point72,plausible,adjacent,https://boards.greenhouse.io/point72/jobs/8538913002?gh_jid=8538913002,greenhouse:point72:8538913002
keep,keep,singapore,Multi Asset Investment Analyst,~guotai junan international asset management (singapore) pte. limited,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/multi-asset-investment-analyst-guotai-junan-international-asset-management-3f6527ccbf727e786e88f8dcaeb901c4,mycareersfuture:singapore:3f6527ccbf727e786e88f8dcaeb901c4
keep,keep,singapore,Investment Research Analyst,~smtp consult pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/investment-research-analyst-smtp-consult-65b3f521a9ccaab6f2d0a1b219fd6c69,mycareersfuture:singapore:65b3f521a9ccaab6f2d0a1b219fd6c69
keep,keep,hong kong singapore,"International Sector Analyst, Market Intelligence (MI)-Data Research",~point72,,,https://boards.greenhouse.io/point72/jobs/8377772002?gh_jid=8377772002,greenhouse:point72:8377772002
keep,keep,hong kong,"Equity Research Analyst, EME",wellington.com,plausible,adjacent,https://wellington.wd5.myworkdayjobs.com/en-US/External/job/Central-Hong-Kong-Hong-Kong/Equity-Research-Analyst--EME_R92862-1,workday:wellington|wd5|External:/job/Central-Hong-Kong-Hong-Kong/Equity-Research-Analyst--EME_R92862-1
keep,keep,singapore,Derivatives Trading Executive,~singapore julong international investment pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/admin/derivatives-trading-executive-singapore-julong-international-investment-3c76d205d40829f0c7e7ee6e96114e5e,mycareersfuture:singapore:3c76d205d40829f0c7e7ee6e96114e5e
keep,keep,singapore,Cubist Quantitative Researcher,~point72,strong,relevant,https://boards.greenhouse.io/point72/jobs/7045980002?gh_jid=7045980002,greenhouse:point72:7045980002
keep,keep,hong kong,Cubist Quantitative Researcher,~point72,apply_now,relevant,https://boards.greenhouse.io/point72/jobs/7297555002?gh_jid=7297555002,greenhouse:point72:7297555002
keep,keep,hong kong,Cubist Quantitative Researcher,~point72,apply_now,relevant,https://boards.greenhouse.io/point72/jobs/7666631002?gh_jid=7666631002,greenhouse:point72:7666631002
keep,keep,hong kong deprioritized,Cubist Quantitative Researcher,~point72,strong,relevant,https://boards.greenhouse.io/point72/jobs/7045936002?gh_jid=7045936002,greenhouse:point72:7045936002
keep,keep,singapore,Cubist Quantitative Researcher,~point72,apply_now,relevant,https://boards.greenhouse.io/point72/jobs/7046019002?gh_jid=7046019002,greenhouse:point72:7046019002
keep,keep,hong kong deprioritized,Cubist Quantitative Researcher,~point72,stretch,relevant,https://boards.greenhouse.io/point72/jobs/7318012002?gh_jid=7318012002,greenhouse:point72:7318012002
keep,keep,hong kong,Cubist Quantitative Developer,~point72,stretch,less_relevant,https://boards.greenhouse.io/point72/jobs/7666604002?gh_jid=7666604002,greenhouse:point72:7666604002
keep,keep,singapore,Canvas Fundamental Researcher,~point72,plausible,adjacent,https://boards.greenhouse.io/point72/jobs/8545515002?gh_jid=8545515002,greenhouse:point72:8545515002
keep,keep,singapore,C++ Software Engineer,xtxmarkets.com,stretch,adjacent,https://job-boards.greenhouse.io/xtxmarketstechnologies/jobs/7831489003,greenhouse:xtxmarketstechnologies:7831489003
keep,keep,stockholm,Ansvarig Kapitalförvaltare,~lf stockholm,plausible,adjacent,https://jobbsafari.se/jobb/kapitalforvaltare-slsan-20487508,jobbsafari:sweden:20487508
keep,keep,singapore,"AI Product Analyst, Market Intelligence, Singapore",~point72,,,https://boards.greenhouse.io/point72/jobs/8630027002?gh_jid=8630027002,greenhouse:point72:8630027002
keep,keep,hong kong singapore,AI Data Scientist,~point72,plausible,relevant,https://boards.greenhouse.io/point72/jobs/8658618002?gh_jid=8658618002,greenhouse:point72:8658618002
keep,keep,singapore,"Treasury Dealer (Banking Industry, FX/Money Market/Fixed Income, $8k) (ID: 710039)",~persol singapore pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/treasury-dealer-persol-singapore-d8ddca4e23d004d57d81f9515100f6b8,mycareersfuture:singapore:d8ddca4e23d004d57d81f9515100f6b8
keep,keep,singapore,Structured Credit Trader,~commerzbank aktiengesellschaft,plausible,less_relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/structured-credit-trader-commerzbank-aktiengesellschaft-18efbb4d6d5e91642528a77495887970,mycareersfuture:singapore:18efbb4d6d5e91642528a77495887970
keep,keep,singapore,Software Engineer(Data),~quesscorp singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/software-engineer-quesscorp-singapore-e2ba0b1ffc81d704f6ca21bf8aa8b0ae,mycareersfuture:singapore:e2ba0b1ffc81d704f6ca21bf8aa8b0ae
keep,keep,hong kong,Senior Quant Researcher | High Frequency Delta 1,eclipsetrading.com,stretch,relevant,https://job-boards.greenhouse.io/eclipsetrading/jobs/4209233002,greenhouse:eclipsetrading:4209233002
keep,keep,singapore,Senior Java Developer (Agency contract),~persol singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/senior-java-developer-persol-singapore-67df7826df58c473ffa1c713d4c39e17,mycareersfuture:singapore:67df7826df58c473ffa1c713d4c39e17
keep,keep,singapore,"Sales, Trading and Structuring Graduate Programme 2027 Singapore",~barclays bank plc,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/sales-trading-structuring-graduate-programme-2027-singapore-barclays-bank-plc-a5a9f5171eb99872fccdd9fe29359115,mycareersfuture:singapore:a5a9f5171eb99872fccdd9fe29359115
keep,keep,singapore,Report Developer – Stock Trading System,~idc technologies (singapore) pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/information-technology/report-developer-%E2%80%93-stock-trading-system-idc-technologies-e98764a35a6169784eb10179d09bca7a,mycareersfuture:singapore:e98764a35a6169784eb10179d09bca7a
keep,keep,singapore,Multi-Asset Arbitrage Technology Engineer,~balyasny asset management (singapore) pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/multi-asset-arbitrage-technology-engineer-balyasny-asset-management-af6191223a2fc713cb57cfa218c9c54a,mycareersfuture:singapore:af6191223a2fc713cb57cfa218c9c54a
keep,keep,singapore,Junior Application Support Analyst,~stellar trading systems pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/information-technology/junior-application-support-analyst-stellar-trading-systems-44a02bb3ed6ad78ea1fb10073457b265,mycareersfuture:singapore:44a02bb3ed6ad78ea1fb10073457b265
keep,keep,singapore,HFT Quant Trader,~alphamatrix capital pte. ltd.,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/hft-quant-trader-alphamatrix-capital-b6e4e49517e1d607f7643c3c282e84b6,mycareersfuture:singapore:b6e4e49517e1d607f7643c3c282e84b6
keep,keep,hong kong,Graduate Trader | 2027 Intake,eclipsetrading.com,strong,less_relevant,https://job-boards.greenhouse.io/eclipsetrading/jobs/8703556002,greenhouse:eclipsetrading:8703556002
keep,keep,singapore,Fundamental Analyst – Convertible Arbitrage Strategy,~d. e. shaw & co. (singapore) pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/fundamental-analyst-%E2%80%93-convertible-arbitrage-strategy-d-e-shaw-682d754108886ebf496b53fbda02a058,mycareersfuture:singapore:682d754108886ebf496b53fbda02a058
keep,keep,hong kong singapore deprioritized,Desk Quant Analyst,squarepoint-capital.com,plausible,adjacent,https://www.squarepoint-capital.com/open-opportunities?id=2546549&gh_jid=2546549,greenhouse:squarepointcapital:2546549
keep,keep,singapore,Business Management,tower-research.com,stretch,adjacent,https://www.tower-research.com/open-positions/?gh_jid=8146441,greenhouse:towerresearchcapital:8146441
keep,keep,singapore,Senior Execution Engineer,"~exoduspoint capital management singapore, pte. ltd.",stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/senior-execution-engineer-exoduspoint-capital-management-singapore-0cece410f33f430ff101a9dea11c1811,mycareersfuture:singapore:0cece410f33f430ff101a9dea11c1811
keep,keep,singapore,"Sales, Trading and Structuring Graduate Programme 2027 Singapore",cards.barclaycardus.com,plausible,adjacent,https://barclays.wd3.myworkdayjobs.com/en-US/External_Career_Site_Barclays/job/Singapore-Marina-Bay-Financial-Tower-2/Sales--Trading-and-Structuring-Graduate-Programme-2027-Singapore_JR-0000128131,workday:barclays|wd3|External_Career_Site_Barclays:/job/Singapore-Marina-Bay-Financial-Tower-2/Sales--Trading-and-Structuring-Graduate-Programme-2027-Singapore_JR-0000128131
keep,keep,hong kong,"Sales, Trading and Structuring Graduate Programme 2027 Hong Kong",cards.barclaycardus.com,plausible,adjacent,https://barclays.wd3.myworkdayjobs.com/en-US/External_Career_Site_Barclays/job/Hong-Kong-Cheung-Kong-Center/Sales--Trading-and-Structuring-Graduate-Programme-2027-Hong-Kong_JR-0000128133,workday:barclays|wd3|External_Career_Site_Barclays:/job/Hong-Kong-Cheung-Kong-Center/Sales--Trading-and-Structuring-Graduate-Programme-2027-Hong-Kong_JR-0000128133
keep,keep,singapore,Report Developer - Banking (or) Finance (ETL/PySpark/sql),~basil technologies pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/report-developer-banking-finance-basil-technologies-420c82ea5514621794ba9cd3de4f9885,mycareersfuture:singapore:420c82ea5514621794ba9cd3de4f9885
keep,keep,singapore,Quantitative Trading Analyst,~cumberland sg pte. ltd.,plausible,less_relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/quantitative-trading-analyst-cumberland-sg-2e560a40f096f9fb799fb54482dd3a36,mycareersfuture:singapore:2e560a40f096f9fb799fb54482dd3a36
keep,keep,singapore,Night Dealer,~tickrs financial singapore pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/night-dealer-tickrs-financial-singapore-0e04b4b7a845c9e526097b186cf5fa41,mycareersfuture:singapore:0e04b4b7a845c9e526097b186cf5fa41
keep,keep,singapore,Market Data Engineer,~parameta solutions (singapore) pte. limited,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/market-data-engineer-parameta-solutions-37d2077963684423bc491b3d95a73191,mycareersfuture:singapore:37d2077963684423bc491b3d95a73191
keep,keep,singapore,Low-Latency C++ Developer [Equity / Market Data / Trading],~luxoft information technology (singapore) pte. ltd.,plausible,less_relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/low-latency-c-developer-equity-market-data-trading-luxoft-information-technology-7d5e77e8299e99e314d3de3dd6e81622,mycareersfuture:singapore:7d5e77e8299e99e314d3de3dd6e81622
keep,keep,singapore,"Internship, Global Markets, Business Management Unit/ System Solution Analytics [Aug to Dec 2026]",bankofsingapore.com,plausible,adjacent,https://ocbc.wd102.myworkdayjobs.com/en-US/External/job/OCBC-Singapore/Internship--Global-Markets--Business-Management-Unit--System-Solution-Analytics--Aug-to-Dec-2026-_JR00010282,workday:ocbc|wd102|External:/job/OCBC-Singapore/Internship--Global-Markets--Business-Management-Unit--System-Solution-Analytics--Aug-to-Dec-2026-_JR00010282
keep,keep,singapore,Institutional Dealer (Shift Work),~robert walters (singapore) pte ltd,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/institutional-dealer-robert-walters-08d7de74cf9612d2125a054f5807659d,mycareersfuture:singapore:08d7de74cf9612d2125a054f5807659d
keep,keep,singapore,Information Technology Consultant,~persol singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/information-technology-consultant-persol-singapore-d06227438f1ad7e0f953c3d43e92a009,mycareersfuture:singapore:d06227438f1ad7e0f953c3d43e92a009
keep,keep,singapore,Full Stack AI Engineer (Capital & Financial Market),~viseo asia pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/full-stack-ai-engineer-viseo-asia-92fcb718a82cf5ddcf739d1d3392b562,mycareersfuture:singapore:92fcb718a82cf5ddcf739d1d3392b562
keep,keep,singapore,Forex Software Developer,~societe generale,,,https://www.mycareersfuture.gov.sg/job/banking-finance/forex-software-developer-societe-generale-0d949fb4c743c7a7467f757b8ad3e644,mycareersfuture:singapore:0d949fb4c743c7a7467f757b8ad3e644
keep,keep,stockholm,"Equity Research Internship spring/summer 2027, Stockholm",~abg sundal collier,plausible,adjacent,https://jobbsafari.se/jobb/equity-research-internship-springsummer-2027-stockholm-scsom-20513286,jobbsafari:sweden:20513286
keep,keep,singapore,Electronic/Algo Sales Trader,~tp icap management services (singapore) pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/electronicalgo-sales-trader-tp-icap-management-services-bb1c0a309437d2082d034503ce178aac,mycareersfuture:singapore:bb1c0a309437d2082d034503ce178aac
keep,keep,singapore,2027 Summer Internship - Global Markets - Singapore,~ubs ag,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/2027-summer-internship-global-markets-singapore-ubs-ag-5f878ac1e512f18be4dc9c593f10c56b,mycareersfuture:singapore:5f878ac1e512f18be4dc9c593f10c56b
keep,keep,hong kong,Strategist,schonfeld.com,plausible,less_relevant,https://job-boards.greenhouse.io/schonfeld/jobs/8119484,greenhouse:schonfeld:8119484
keep,keep,singapore,"Risk, Market Risk (Commodities), Associate, Singapore",~goldman sachs services (singapore) pte. ltd.,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/risk-market-risk-associate-singapore-goldman-sachs-services-6c100ef2208de3aa1775462a61c4556d,mycareersfuture:singapore:6c100ef2208de3aa1775462a61c4556d
keep,keep,singapore,Quantitative Risk Analyst,~grasshopper pte. ltd.,plausible,relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/quantitative-risk-analyst-grasshopper-e577741dbf01807d3e191d4800f20bd9,mycareersfuture:singapore:e577741dbf01807d3e191d4800f20bd9
keep,keep,singapore,Quantitative Developer Intern,tower-research.com,stretch,less_relevant,https://www.tower-research.com/open-positions/?gh_jid=8138524,greenhouse:towerresearchcapital:8138524
keep,keep,singapore,Junior Finance Analyst | Contract | Bank,~manpower staffing services (singapore) pte ltd,,,https://www.mycareersfuture.gov.sg/job/accounting/junior-finance-analyst-contract-bank-manpower-staffing-services-9dff370483ef6ab76c5256c2c077ecf5,mycareersfuture:singapore:9dff370483ef6ab76c5256c2c077ecf5
keep,keep,stockholm,Internship till Risk & System,ap4.se,,,https://ap4.se/karriar/lediga-tjanster/internship-till-risk--system/,site:ap4:internship-till-risk--system
keep,keep,stockholm,"Internship till Allokering, Likvida Marknader och Analys på AP4",ap4.se,plausible,adjacent,https://ap4.se/karriar/lediga-tjanster/internship-till-allokering-likvida-marknader-och-analys-pa-ap4/,site:ap4:internship-till-allokering-likvida-marknader-och-analys-pa-ap4
keep,keep,stockholm,Förvaltare inom private equity till AP4,ap4.se,plausible,adjacent,https://ap4.se/karriar/lediga-tjanster/forvaltare-inom-private-equity-till-ap4/,site:ap4:forvaltare-inom-private-equity-till-ap4
keep,keep,singapore,Campus Quantitative Trader (Intern),jumptrading.com,plausible,less_relevant,https://www.jumptrading.com/hr/job?gh_jid=8027941,greenhouse:jumptrading:8027941
keep,keep,singapore,Campus Quantitative Researcher (Intern),jumptrading.com,plausible,relevant,https://www.jumptrading.com/hr/job?gh_jid=8027939,greenhouse:jumptrading:8027939
keep,keep,singapore,Software Engineer (Fullstack),~grasshopper pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/engineering/software-engineer-grasshopper-beb3e3d9b74ffe0834c48850aedc48f8,mycareersfuture:singapore:beb3e3d9b74ffe0834c48850aedc48f8
keep,keep,singapore,Software Engineer,~optiver singapore trading pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/software-engineer-optiver-singapore-trading-9f910b1f0f04ace7b6d53ad7df3810e7,mycareersfuture:singapore:9f910b1f0f04ace7b6d53ad7df3810e7
keep,keep,singapore,Software Developer,~grasshopper pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/software-developer-grasshopper-6b9e7900883dd1cfdb4f4c4c91b4a2f2,mycareersfuture:singapore:6b9e7900883dd1cfdb4f4c4c91b4a2f2
keep,keep,singapore,Software Developer,~squarepoint services singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/software-developer-squarepoint-services-singapore-7af0ce394f08f81489bd21ec2dbd2db9,mycareersfuture:singapore:7af0ce394f08f81489bd21ec2dbd2db9
keep,keep,singapore,Software Developer,~squarepoint services singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/software-developer-squarepoint-services-singapore-2ab79dbdc6d7865eaac80b0950f38f68,mycareersfuture:singapore:2ab79dbdc6d7865eaac80b0950f38f68
