n,relevance,seniority,note,title,firm,location,department,url,ats,token,job_id
103,rejected,senior_6_10,Maintenance technician; not finance,"Senior Maintenance Technician, Packaging - 3rd Shift",simtra.com,"Bloomington, Indiana, United States",Reliability & Maintenance,https://job-boards.greenhouse.io/simtrabps/jobs/5191403007,greenhouse,simtrabps,5191403007
104,adjacent,unknown,Debt analyst at asset manager; investment research not quant,Emerging Country Debt Analyst,gmo.com,"Boston, MA",Emerging Country Debt,https://jobs.lever.co/gmo/501137ee-b1fa-4bb7-98b4-c6677f96fec0,lever,gmo,501137ee-b1fa-4bb7-98b4-c6677f96fec0
105,less_relevant,junior_0_2,Sales trading analyst; trading not research,"Analyst, Program Sales Trading, Trading",clsa.com,Hong Kong,,https://citicclsa.wd3.myworkdayjobs.com/en-US/External/job/Hong-Kong/Analyst--Program-Sales-Trading--Trading_JR003064,workday,citicclsa|wd3|External,/job/Hong-Kong/Analyst--Program-Sales-Trading--Trading_JR003064
106,rejected,senior_6_10,Data scientist lending fintech; payments not markets,"Senior Data Scientist, Algorithm (Lending & Onboarding)",airwallex.com,SG - Singapore,Product,https://jobs.ashbyhq.com/airwallex/9a620994-db83-4dca-b9bd-0e5c792cf2f3,ashby,airwallex,9a620994-db83-4dca-b9bd-0e5c792cf2f3
107,rejected,senior_6_10,Data scientist growth analytics; consumer not markets,"Senior Data Scientist, Growth",dolarapp.com,London,Engineering,https://jobs.ashbyhq.com/ARQ/9b53bbd7-98dc-477a-b215-09e8f635b00d,ashby,ARQ,9b53bbd7-98dc-477a-b215-09e8f635b00d
108,less_relevant,senior_6_10,Software engineer post-trade; systems not research,"Senior Software Engineer, Post-Trade",winton.com,"London, United Kingdom",Software Development,https://job-boards.eu.greenhouse.io/winton/jobs/4725913101,greenhouse,winton,4725913101
109,less_relevant,student_intern,Sales and trading analyst; 2027 analyst program,"Markets – Sales and Trading, Full Time Analyst, Singapore - 2027",citibank.com.sg,Singapore  Singapore,,https://citi.wd5.myworkdayjobs.com/en-US/2/job/Singapore--Singapore/Markets---Sales-and-Trading--Full-Time-Analyst--Singapore---2027_26978295,workday,citi|wd5|2,/job/Singapore--Singapore/Markets---Sales-and-Trading--Full-Time-Analyst--Singapore---2027_26978295
110,rejected,junior_0_2,Credit risk operations fintech; payments not markets,"Associate, Credit Risk Operations",airwallex.com,US - San Francisco,Operations,https://jobs.ashbyhq.com/airwallex/f682f840-b50c-446c-a6ed-61afd0500015,ashby,airwallex,f682f840-b50c-446c-a6ed-61afd0500015
111,rejected,unknown,Workforce development coordinator; not finance,SEAL Coordinator,mainstcapital.com,"Waxahachie, Texas, United States",Workforce Services,https://job-boards.greenhouse.io/careerteam/jobs/4703081005,greenhouse,careerteam,4703081005
112,rejected,unknown,Generic investment posting; PE explicitly excluded,Opportunistic - Investment Teams,vikingglobal.com,"New York, NY",,https://job-boards.greenhouse.io/vikingglobalinvestors/jobs/4809389004,greenhouse,vikingglobalinvestors,4809389004
113,adjacent,unknown,Investment AI specialist; scope ambiguous without body,Multi-Strat and Investment AI Specialist,bankofsingapore.com,BOS Singapore,,https://ocbc.wd102.myworkdayjobs.com/en-US/External/job/BOS-Singapore/Multi-Strat-and-Investment-AI-Specialist_JR00009150,workday,ocbc|wd102|External,/job/BOS-Singapore/Multi-Strat-and-Investment-AI-Specialist_JR00009150
114,less_relevant,unknown,Internal auditor risk models; audit not research,Internal Auditor – Financial risks and models,swedbank.com,"Stockholm Region, Sundbyberg, Sweden","Risk management, compliance and legal",https://jobs.swedbank.com/jobs/27399-internal-auditor-financial-risks-and-models,teamtailor,jobs.swedbank.com,312bfc0d-6aec-42d6-a636-30b4b112458f
115,rejected,unknown,CRM architect retail; not finance,"CRM Architect, B2B",basisset.com,"United States, Remote",B2B,https://job-boards.greenhouse.io/quince/jobs/5045555008,greenhouse,quince,5045555008
116,rejected,unknown,Generic interest registration; not a specific role,Register Your Interest: Technology,winton.com,"London, United Kingdom",Technology,https://job-boards.eu.greenhouse.io/winton/jobs/4207625101,greenhouse,winton,4207625101
117,relevant,junior_0_2,Quant research analyst at fixed income firm,Quantitative Research Analyst - Client Solutions & Analytics,pimco.com,"Newport Beach, CA USA",,https://pimco.wd1.myworkdayjobs.com/en-US/pimco-careers/job/Newport-Beach-CA-USA/Quantitative-Research-Analyst_R106236,workday,pimco|wd1|pimco-careers,/job/Newport-Beach-CA-USA/Quantitative-Research-Analyst_R106236
118,rejected,unknown,Market intelligence analyst mandarin; not quant markets,Channel and Customer Research Analyst (Mandarin Speaker),tribecavp.com,"Singapore, Central, Singapore",Expert Insights,https://job-boards.greenhouse.io/alphasense/jobs/8566490002,greenhouse,alphasense,8566490002
119,rejected,unknown,CRM specialist e-commerce; not finance,CRM & Marketing Automation Specialist,selectedgroup.dk,"København, Denmark",,https://selectedgroup.teamtailor.com/jobs/8065690-crm-marketing-automation-specialist,teamtailor,selectedgroup,24585518-ef6e-4e48-8026-bd4ada401f48
120,rejected,student_intern,PE internship; private equity explicitly excluded,"CLOSED: Munich Investment Group Internship (Large Cap + MMF) | 3-months | Q3-27 (applications open September 15, 2026 – October 15, 2026)",paipartners.com,"Munich, Germany",Munich Large Cap,https://careers.paipartners.com/o/closed-munich-investment-group-internship-large-cap-mmf-3-months-q3-27-applications-open-september-15-2026-october-15-2026,recruitee,paipartners,2696316
121,less_relevant,unknown,Institutional equity sales trading; sales not research,Institutional Equity Sales Trading - Global Markets Equities,bankofsingapore.com,OCBC Singapore,,https://ocbc.wd102.myworkdayjobs.com/en-US/External/job/OCBC-Singapore/Institutional-Equity-Sales-Trading---Global-Markets-Equities_JR00007910,workday,ocbc|wd102|External,/job/OCBC-Singapore/Institutional-Equity-Sales-Trading---Global-Markets-Equities_JR00007910
122,rejected,unknown,Procurement specialist; operations not trading,Technology Procurement Specialist,xtxmarkets.com,"London, England, United Kingdom",Procurement,https://job-boards.greenhouse.io/xtxmarketstechnologies/jobs/7827774003,greenhouse,xtxmarketstechnologies,7827774003
123,rejected,unknown,M&A engineer crypto; cryptocurrency explicitly excluded,M&A Collaboration & Security Platforms Engineer,payward.com,United Kingdom,Security & IT,https://jobs.ashbyhq.com/kraken.com/a06838e0-053c-4b11-9934-bfa30c95164d,ashby,kraken.com,a06838e0-053c-4b11-9934-bfa30c95164d
124,rejected,unknown,Computational neuroscientist; not financial markets,Computational Neuroscientist,firstsparkventures.com,San Francisco,Research,https://jobs.ashbyhq.com/alljoined/9881679f-74c2-409e-bdf7-0270dbce012c,ashby,alljoined,9881679f-74c2-409e-bdf7-0270dbce012c
125,adjacent,mid_3_5,Credit risk model analyst; consumer credit not markets,Credit Risk Model Development Quantitative Analyst II - Consumer Portfolio (Hybrid - see job description for potential work locations),wilmingtontrust.com,6 Locations,,https://mtb.wd5.myworkdayjobs.com/en-US/WTExternal/job/Buffalo-NY/Credit-Risk-Model-Development-Quantitative-Analyst-II---Consumer-Portfolio--Hybrid---see-job-description-for-potential-work-locations-_R83338-2,workday,mtb|wd5|WTExternal,/job/Buffalo-NY/Credit-Risk-Model-Development-Quantitative-Analyst-II---Consumer-Portfolio--Hybrid---see-job-description-for-potential-work-locations-_R83338-2
126,rejected,junior_0_2,Taxable bond research analyst; investment research excluded,Associate Taxable Research Analyst,gwkinvest.com,"Boston, MA",Taxable Bond ,https://job-boards.greenhouse.io/gwkinvestmentmanagementllc/jobs/4721669005,greenhouse,gwkinvestmentmanagementllc,4721669005
127,rejected,unknown,Maintenance technician residential; not finance,Maintenance Technician (Residential),cimgroup.com,"Alexandria, VA",Property Management,https://jobs.lever.co/cimgroup/cc63fc14-0441-4a90-91d5-c4d95a4fea99,lever,cimgroup,cc63fc14-0441-4a90-91d5-c4d95a4fea99
128,rejected,unknown,Real estate development analyst; not finance,Development Analyst,esr.com,,Australia,https://apply.workable.com/j/7C3EE8F11C,workable,esr-group,7C3EE8F11C
129,less_relevant,new_grad,Graduate quantitative trader; trading not research,Graduate Quantitative Trader,alloptions.nl,Austin,Trading,https://alloptions.bamboohr.com/careers/85,bamboohr,alloptions,85
130,rejected,unknown,Solutions architect; crypto exchange excluded,Solutions Architect,blockchaincapital.com,"Hybrid - London, UK","Institutional Sales, Trading, and Prime Services",https://www.coinbase.com/careers/positions/8096720?gh_jid=8096720,greenhouse,coinbase,8096720
131,rejected,unknown,GTM recruiter life sciences; not finance,GTM Recruiter,conviction.com,San Francisco,Operations,https://jobs.lever.co/collate/c32347d6-b99a-445f-951f-8c2b8c21edd6,lever,collate,c32347d6-b99a-445f-951f-8c2b8c21edd6
132,rejected,unknown,Wealth advisor; wealth advisory explicitly excluded,Wealth Advisor,waverly-advisors.com,"Pensacola, FL",Wealth Advisors,https://job-boards.greenhouse.io/waverlyadvisorsllc/jobs/4360616009,greenhouse,waverlyadvisorsllc,4360616009
133,relevant,junior_0_2,Quantitative research analyst at fixed income firm,Quantitative Research Analyst,pimco.com,"Newport Beach, CA USA",,https://pimco.wd1.myworkdayjobs.com/en-US/pimco-careers/job/Newport-Beach-CA-USA/Quantitative-Research-Analyst_R106246,workday,pimco|wd1|pimco-careers,/job/Newport-Beach-CA-USA/Quantitative-Research-Analyst_R106246
134,rejected,unknown,eFX solutions admin; operations not trading research,eFX Solutions Administration Specialist,admiralmarkets.com,,Trading,https://apply.workable.com/j/30B617B5D3,workable,admirals,30B617B5D3
135,rejected,unknown,Tax associate R&D credits; not finance,Tax Associate - R&D Tax Credits,wealth.aprio.com,"Atlanta, GA",Specialty Tax,https://jobs.lever.co/Aprio/d67a69d2-448f-4f14-88b0-0397af90fca6,lever,Aprio,d67a69d2-448f-4f14-88b0-0397af90fca6
136,rejected,junior_0_2,Associate client research; market research not quant,"Associate, Client Research",tribecavp.com,Chicago,Expert Insights,https://job-boards.greenhouse.io/alphasense/jobs/8352147002,greenhouse,alphasense,8352147002
137,relevant,unknown,Quantitative model analyst; credit risk modeling in scope,Quantitative Model Analyst 2,usbank.com,2 Locations,,https://usbank.wd1.myworkdayjobs.com/en-US/US_Bank_Careers/job/Hopkins-MN/Quantitative-Model-Analyst-2_2026-0024602,workday,usbank|wd1|US_Bank_Careers,/job/Hopkins-MN/Quantitative-Model-Analyst-2_2026-0024602
138,relevant,senior_6_10,Quantitative researcher; 5+ years alpha research required,Quantitative Researcher,schonfeld.com,"Hong Kong, Hong Kong",Internal Portfolio Managers & Analysts,https://job-boards.greenhouse.io/schonfeld/jobs/7624691,greenhouse,schonfeld,7624691
139,rejected,unknown,Retail store associate piercing; not finance,Retail Store Associate,palmersquare.com,"Westport, CT",Retail Store Associates,https://jobs.lever.co/heyrowan/c71b3eaf-ee77-4468-a575-143bbedcd847,lever,heyrowan,c71b3eaf-ee77-4468-a575-143bbedcd847
140,rejected,junior_0_2,M&A associate lawyer; legal not quantitative,"M&A Associate, Bowery Legal",interplay.vc,New York,Portfolio Companies,https://jobs.ashbyhq.com/interplay/7ed667a1-a540-4ba8-a386-c7abd3511b8c,ashby,interplay,7ed667a1-a540-4ba8-a386-c7abd3511b8c
141,less_relevant,student_intern,Sales trading structuring; summer internship 2027 grad,"Sales, Trading and Structuring Summer Internship Programme 2027 Hong Kong",cards.barclaycardus.com,"Hong Kong, Cheung Kong Center",,https://barclays.wd3.myworkdayjobs.com/en-US/External_Career_Site_Barclays/job/Hong-Kong-Cheung-Kong-Center/Sales--Trading-and-Structuring-Summer-Internship-Programme-2027-Hong-Kong_JR-0000117559,workday,barclays|wd3|External_Career_Site_Barclays,/job/Hong-Kong-Cheung-Kong-Center/Sales--Trading-and-Structuring-Summer-Internship-Programme-2027-Hong-Kong_JR-0000117559
142,less_relevant,junior_0_2,Software engineer business analytics; systems not research,Software Engineer - Business Analytics ,schonfeld.com,"New York, New York, United States",Business Analytics,https://job-boards.greenhouse.io/schonfeld/jobs/7958235,greenhouse,schonfeld,7958235
143,rejected,unknown,Open application Sweden; no specific role,Open Application Sweden,paretosec.com,"Stockholm, Sweden",,https://paretosecurities.teamtailor.com/jobs/3713025-open-application-sweden,teamtailor,paretosecurities,d85367d5-8df1-4283-bc0c-5b838dd71d94
144,rejected,student_intern,Administrative support; wealth management firm,Vi söker kontinuerligt engagerade personer som vill arbeta extra,garantum.se,"Stockholm, Sweden",Invest | Fondkommission,https://karriar.garantum.se/jobs/1526008-vi-soker-kontinuerligt-engagerade-personer-som-vill-arbeta-extra,teamtailor,karriar.garantum.se,9c53b27c-5c59-41f7-9030-95341caabd67
145,relevant,unknown,Fixed income quantitative specialist; credit quant in scope,Fixed Income Quantitative Specialist,lseg.com,"New York, United States",,https://lseg.wd3.myworkdayjobs.com/en-US/Careers/job/New-York-United-States/Fixed-Income-Quantitative-Specialist_R0121482-1,workday,lseg|wd3|Careers,/job/New-York-United-States/Fixed-Income-Quantitative-Specialist_R0121482-1
146,rejected,unknown,Channel research analyst; market intelligence not quant,Channel and Customer Research Analyst,tribecavp.com,Chicago,Expert Insights,https://job-boards.greenhouse.io/alphasense/jobs/8672253002,greenhouse,alphasense,8672253002
147,rejected,unknown,Groundskeeper community; not finance,Groundskeeper - Kingsland West,kairoi.com,"Kingsland West - Houston, TX, Houston, United States",Operations - Community,https://careers.kairoi.com/jobs/656750-groundskeeper-kingsland-west,teamtailor,careers.kairoi.com,3500a2f5-3781-4d68-8761-648d122fd021
148,rejected,unknown,Engineer technical staff; wealth management fintech,Engineer - Technical Staff,savvywealth.com,NYC Office,R&D,https://jobs.ashbyhq.com/savvy/6cd2d4b9-26c3-4574-9975-5767920a9e7e,ashby,savvy,6cd2d4b9-26c3-4574-9975-5767920a9e7e
149,less_relevant,unknown,Emerging markets trading AM; trading not research,Emerging Markets Trading - AM,bankofsingapore.com,OCBC Singapore,,https://ocbc.wd102.myworkdayjobs.com/en-US/External/job/OCBC-Singapore/Emerging-Markets-Trading---AM_JR00010166,workday,ocbc|wd102|External,/job/OCBC-Singapore/Emerging-Markets-Trading---AM_JR00010166
150,less_relevant,senior_6_10,Energy futures trader; 4-6 years required proprietary,Energy Trader,eagleseven.com,,Trading,https://apply.workable.com/j/8ABFCC6460,workable,eagle-seven,8ABFCC6460
151,rejected,unknown,Lakebase sales specialist; database product sales, Lakebase Sales Specialist (Enterprise UKI) ,dcvc.com,"London, United Kingdom",HQ Management,https://databricks.com/company/careers/open-positions/job?gh_jid=8569535002,greenhouse,databricks,8569535002
152,rejected,unknown,Software engineer neuroscience; not financial markets,Software Engineer,firstsparkventures.com,San Francisco,Engineering,https://jobs.ashbyhq.com/alljoined/646373a0-8314-439e-8c90-24620a6094bd,ashby,alljoined,646373a0-8314-439e-8c90-24620a6094bd
153,less_relevant,junior_0_2,Associate short term trader; trading not research,"Associate, Short Term Trader",pimco.com,"Newport Beach, CA USA",,https://pimco.wd1.myworkdayjobs.com/en-US/pimco-careers/job/Newport-Beach-CA-USA/Associate--Short-Term-Trader_R106352,workday,pimco|wd1|pimco-careers,/job/Newport-Beach-CA-USA/Associate--Short-Term-Trader_R106352
