n,relevance,seniority,note,title,firm,location,department,url,ats,token,job_id
476,rejected,unknown,risk modeling but for leasing not financial markets,Risk Modelling Data Expert,ayvens.com,Amsterdam; Paris; Madrid Majadahonda,,https://ayvens.wd3.myworkdayjobs.com/en-US/AyvensCareers/job/Amsterdam/Risk-Modelling-Data-Expert_JR_10040116-2,workday,ayvens|wd3|AyvensCareers,/job/Amsterdam/Risk-Modelling-Data-Expert_JR_10040116-2
477,relevant,unknown,quant research engineering at AQR; core systematic work,Research & Portfolio Management Engineer - Specialized Investments Group,aqr.com,"Greenwich, CT",Engineering,https://careers.aqr.com/jobs?gh_jid=7943790&gh_jid=7943790,greenhouse,aqr,7943790
478,adjacent,unknown,private credit portfolio management; by judgment not models,"Analyst, Private Credit - Portfolio & Account Management",antares.com,Atlanta,,https://antares.wd5.myworkdayjobs.com/en-US/antares/job/Atlanta/Analyst--Private-Credit---Portfolio---Account-Management_R628,workday,antares|wd5|antares,/job/Atlanta/Analyst--Private-Credit---Portfolio---Account-Management_R628
479,adjacent,unknown,equity research via primary research; not quantitative,Equity Research Analyst - US Healthcare,lazard.com,"New York, United States",,https://icbpjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/LazardProfessionalCareers/job/6406,oracle_hcm,icbpjb.fa.ocs.oraclecloud.com|LazardProfessionalCareers,6406
480,adjacent,junior_0_2,strategic partnerships; client relations not quant,"Associate, Strategic Partnerships",ares.com,"New York, NY",,https://aresmgmt.wd1.myworkdayjobs.com/en-US/External/job/New-York-NY/Senior-Associate--Strategic-Partnerships_R7402,workday,aresmgmt|wd1|External,/job/New-York-NY/Senior-Associate--Strategic-Partnerships_R7402
482,rejected,unknown,real estate asset controller; not financial markets,Portfolio Controller,rclco.com,"Los Angeles, Denver",RCLCO Fund Advisors,https://job-boards.greenhouse.io/rclco/jobs/8134251,greenhouse,rclco,8134251
483,less_relevant,senior_6_10,market data java dev; infrastructure not core quant,Market Data Sr. Java Developer,mizuhogroup.com,"New York, NY (1271 AOA/6th Ave)",,https://mizuho.wd1.myworkdayjobs.com/en-US/mizuhoamericas/job/New-York-NY-1271-AOA6th-Ave/Market-Data-Sr-Java-Developer_R6948,workday,mizuho|wd1|mizuhoamericas,/job/New-York-NY-1271-AOA6th-Ave/Market-Data-Sr-Java-Developer_R6948
487,less_relevant,senior_6_10,AI workflow builder; analytics not core quant research,"Agentic Product Builder, Sr. Associate - State Street Investment Managment",statestreet.com,"Boston, Massachusetts",,https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Boston-Massachusetts/Agentic-Product-Builder--Sr-Associate---State-Street-Investment-Managment_R-796094,workday,statestreet|wd1|Global,/job/Boston-Massachusetts/Agentic-Product-Builder--Sr-Associate---State-Street-Investment-Managment_R-796094
489,rejected,senior_6_10,corporate treasury at auto finance; not markets,Sr. Treasury ALM & Analytics Analyst ,toyotafinancial.com,"Plano, Texas",,https://toyota.wd503.myworkdayjobs.com/en-US/TMNA/job/Plano-Texas/Sr-Treasury-ALM---Analytics-Analyst-_10331282,workday,toyota|wd503|TMNA,/job/Plano-Texas/Sr-Treasury-ALM---Analytics-Analyst-_10331282
490,adjacent,unknown,trade support at hedge fund; operations not quant,Trade Support Specialist,brevanhoward.com,Singapore,,https://wd3.myworkdaysite.com/en-US/BH_ExternalCareers/job/Singapore/Trade-Support-Specialist_JR101539,workday,brevanhoward|wd3|BH_ExternalCareers|myworkdaysite.com,/job/Singapore/Trade-Support-Specialist_JR101539
492,rejected,new_grad,crypto trading internship; crypto out of scope,"Intern, Trading - ALM (Jan - Jun 2027)",qcpgroup.com,,Trading - ALM,https://apply.workable.com/j/4599D0F542,workable,qcp-group,4599D0F542
493,rejected,unknown,accounting for crypto products; crypto out of scope,"Controller, Investment Operations",ondo.finance,Remote,Operations,https://job-boards.greenhouse.io/ondofinance/jobs/4297169009,greenhouse,ondofinance,4297169009
494,relevant,new_grad,HFT ML research internship; systematic but student-only,Machine Learning Research (Intern),pinely.com,,Research,https://apply.workable.com/j/4B5411E50B,workable,pinely,4B5411E50B
495,adjacent,unknown,fund accounting back-office; operations not quant,Assistant Controller - Fund Accounting,summittxcapital.com,New York,Firm - Accounting,https://summittx.bamboohr.com/careers/26,bamboohr,summittx,26
496,less_relevant,senior_6_10,infrastructure support for trading systems,Senior Trading Support Engineer,eclipsetrading.com,Hong Kong,IT - Support ,https://job-boards.greenhouse.io/eclipsetrading/jobs/8086187002,greenhouse,eclipsetrading,8086187002
497,rejected,unknown,real estate portfolio management; not financial markets,"Analyst, Portfolio Management",capitaland.com,"Singapore, Central Singapore",,https://capitaland.wd3.myworkdayjobs.com/en-US/CapitaLandGroup/job/Singapore-Central-Singapore/Analyst--Portfolio-Management_JR004816-2,workday,capitaland|wd3|CapitaLandGroup,/job/Singapore-Central-Singapore/Analyst--Portfolio-Management_JR004816-2
498,less_relevant,unknown,risk modeling analytics at asset manager; data eng,Investment Risk Analyst - Risk Analytics & Modelling,mandg.com,London; Edinburgh,,https://mgpru.wd3.myworkdayjobs.com/en-US/mandgprudential/job/London/Investment-Risk-Analyst---Risk-Analytics---Modelling_R20240,workday,mgpru|wd3|mandgprudential,/job/London/Investment-Risk-Analyst---Risk-Analytics---Modelling_R20240
500,,,,"Data Engineer II (AWS, Python, SQL)",travelers.com,2 Locations,,https://travelers.wd5.myworkdayjobs.com/en-US/External/job/CT---Hartford/Data-Engineer-II--AWS--Python--SQL-_R-51507,workday,travelers|wd5|External,/job/CT---Hartford/Data-Engineer-II--AWS--Python--SQL-_R-51507
501,rejected,new_grad,corporate treasury internship; student role not markets,Finance intern (Treasury),airbus.com,Beijing Area,,https://ag.wd3.myworkdayjobs.com/en-US/Airbus/job/Beijing-Area/Finance-intern--Treasury-_JR10435653,workday,ag|wd3|Airbus,/job/Beijing-Area/Finance-intern--Treasury-_JR10435653
502,rejected,senior_6_10,IT project portfolio management; not financial markets,Lean Portfolio Management Expert,techrytera.se,"Stockholm, Stockholms län",Verksamhetsutvecklare,https://arbetsformedlingen.se/platsbanken/annonser/31390473,jobtech,jobstream,31390473
503,less_relevant,unknown,capital optimization risk management in markets,"Markets Capital Optimization Analyst, Officer",statestreet.com,"Boston, Massachusetts",,https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Boston-Massachusetts/Markets-Capital-Optimization-Analyst--Officer_R-788670,workday,statestreet|wd1|Global,/job/Boston-Massachusetts/Markets-Capital-Optimization-Analyst--Officer_R-788670
504,rejected,senior_6_10,senior asset analyst; likely real estate not markets,"Senior Analyst, Asset Management - Industrial",s2cp.com,"Houston, TX",,https://s2cp.wd5.myworkdayjobs.com/en-US/s2capital/job/Houston-TX/Senior-Analyst--Asset-Management---Industrial_JR101371-1,workday,s2cp|wd5|s2capital,/job/Houston-TX/Senior-Analyst--Asset-Management---Industrial_JR101371-1
505,rejected,senior_6_10,data science at fintech bank; not markets firm,Senior Data Scientist,northmill.com,"Stockholm, Sweden",Analytics & Credit,https://careers.northmill.com/jobs/8258034-senior-data-scientist,teamtailor,careers.northmill.com,916b99a4-19df-43b9-9159-6557c002b98b
506,adjacent,new_grad,structured solutions sales; markets but sales role,Sales Structured Solutions Financial Institutions,vontobel.com,"Hong Kong AM / 1901 Gloucester Tower, The Landmark, 15 Queen's Road",,https://vontobel.wd3.myworkdayjobs.com/en-US/Vontobel_External_Career/job/Hong-Kong-AM--1901-Gloucester-Tower-The-Landmark-15-Queens-Road/Sales-Structured-Solutions-Financial-Institutions_9304-2,workday,vontobel|wd3|Vontobel_External_Career,/job/Hong-Kong-AM--1901-Gloucester-Tower-The-Landmark-15-Queens-Road/Sales-Structured-Solutions-Financial-Institutions_9304-2
507,rejected,new_grad,summer associate treasury; student internship,"2026 Summer Associate, Treasury & Business Management",apollo.com,"El Segundo, California",,https://athene.wd5.myworkdayjobs.com/en-US/Apollo_Careers/job/El-Segundo-California/XMLNAME-2026-Summer-Associate--Treasury---Business-Management_R253683,workday,athene|wd5|Apollo_Careers,/job/El-Segundo-California/XMLNAME-2026-Summer-Associate--Treasury---Business-Management_R253683
508,rejected,unknown,IT hardware sales specialist; not financial markets,Spot Trade Sales Specialist,3stepit.com,"Copenhagen, Denmark, Helsinki, Finland, Oslo, Norway, Stockholm, Sweden",Sales,https://3stepit-1732609133.teamtailor.com/jobs/7804346-spot-trade-sales-specialist,teamtailor,3stepit-1732609133,8c0aa0ac-f580-47d1-9524-26eef603d7b2
509,rejected,unknown,insurance treasury operations; insurance not markets,Treasury & Disbursement Specialist (1 Year Contract),prudential.com.sg,Singapore,,https://prudential.wd3.myworkdayjobs.com/en-US/prudential/job/Singapore/Treasury---Disbursement-Specialist--1-Year-Contract-_26070025,workday,prudential|wd3|prudential,/job/Singapore/Treasury---Disbursement-Specialist--1-Year-Contract-_26070025
510,less_relevant,junior_0_2,client solutions analyst at fixed income manager,Client Solutions & Analytics: Analyst/ Associate - London,pimco.com,"London, GBR",,https://pimco.wd1.myworkdayjobs.com/en-US/pimco-careers/job/London-GBR/Client-Solutions---Analytics---London_R106468,workday,pimco|wd1|pimco-careers,/job/London-GBR/Client-Solutions---Analytics---London_R106468
511,less_relevant,unknown,experienced engineer for trading systems; infrastructure,Experienced Software Engineer - Trading Development,webbtraders.nl,"Amsterdam, Netherlands",IT,https://webbtraders.recruitee.com/o/experienced-software-engineer-trading-development,recruitee,webbtraders,2365086
512,rejected,unknown,education sales representative; not financial markets,"Sales Representative, SMB (Remote, US)",reachcapital.com,Remote - US,Sales,https://job-boards.greenhouse.io/newsela/jobs/8120805,greenhouse,newsela,8120805
513,rejected,unknown,insurance underwriter; insurance not financial markets,Underwriter Financial Institutions – Retail – Complex Risk,axiscapital.com,"Chicago, IL",,https://axiscapital.wd1.myworkdayjobs.com/en-US/axiscareers/job/Chicago-IL/Underwriter-Financial-Institutions---Retail---Complex-Risk_REQ06609,workday,axiscapital|wd1|axiscareers,/job/Chicago-IL/Underwriter-Financial-Institutions---Retail---Complex-Risk_REQ06609
514,rejected,unknown,real estate asset management analyst; not financial markets,"Analyst, Asset Management",quadreal.com,London,,https://quadreal.wd10.myworkdayjobs.com/en-US/quadreal/job/London/Analyst--Asset-Management_R0006882,workday,quadreal|wd10|quadreal,/job/London/Analyst--Asset-Management_R0006882
515,relevant,senior_6_10,experienced trader options and delta one; but 5+ years,Experienced Trader - Amsterdam,maverickderivatives.com,"Amsterdam, North Holland, Netherlands",Trading,https://job-boards.greenhouse.io/maverickderivatives/jobs/6141839004,greenhouse,maverickderivatives,6141839004
516,rejected,unknown,data scientist at autonomous vehicle AI firm; not markets,Staff Data Scientist,firstminute.capital,London; Sunnyvale,"Simulation, Evaluation, Validation",https://wayve.firststage.co/jobs?gh_jid=8487813002,greenhouse,wayve,8487813002
517,rejected,unknown,treasury controller at real estate portfolio company,Treasury Controller,revelop.se,"Revelop Stockholm, Stockholm, Sweden",Finance & Controlling,https://career.revelop.se/jobs/7785869-treasury-controller,teamtailor,career.revelop.se,876af771-8d62-4d8d-bb1b-15d96c9dc00c
518,adjacent,senior_6_10,fixed income credit analyst research by judgment,Sr. Fixed Income Credit Analyst,bbh.com,New York,,https://bbh.wd5.myworkdayjobs.com/en-US/BBH/job/New-York/Sr-Fixed-Income-Credit-Analyst_70528,workday,bbh|wd5|BBH,/job/New-York/Sr-Fixed-Income-Credit-Analyst_70528
519,rejected,unknown,garage door sales; not financial markets,Commercial Garage Door Sales Representative,guildgaragegroup.com,"Garage Door Doctor - Indianapolis, IN",Sales,https://job-boards.greenhouse.io/guildgaragegroup/jobs/4253027009,greenhouse,guildgaragegroup,4253027009
521,adjacent,mid_3_5,trading desk support at bank; operations not quant,"Associate II, Fixed Income Trading Desk Support",fnbo.com,"Minneapolis, MN - Northland Securities Office",,https://firstnational.wd12.myworkdayjobs.com/en-US/fnbocareers/job/Minneapolis-MN---Northland-Securities-Office/Associate-II--Fixed-Income-Trading-Desk-Support_R-20261445,workday,firstnational|wd12|fnbocareers,/job/Minneapolis-MN---Northland-Securities-Office/Associate-II--Fixed-Income-Trading-Desk-Support_R-20261445
523,rejected,senior_6_10,private markets consulting; strategy not operations,"Consulting Senior Associate, Private Markets Value Creation",erm.com,"Manhattan, New York; Rolling Meadows, Illinois; Philadelphia, Pennsylvania; Houston, Texas; Washington, DC; Novi, Michigan; Rockland",,https://erm.wd3.myworkdayjobs.com/en-US/ERM_Careers/job/Manhattan-New-York/Consulting-Senior-Associate--Private-Markets-Value-Creation_R00029954-1,workday,erm|wd3|ERM_Careers,/job/Manhattan-New-York/Consulting-Senior-Associate--Private-Markets-Value-Creation_R00029954-1
525,rejected,senior_6_10,media/entertainment company; not markets,Senior Machine Learning Engineer,step.com,"San Mateo, CA",Engineering,https://job-boards.greenhouse.io/mrbeastyoutube/jobs/6093126004,greenhouse,mrbeastyoutube,6093126004
526,rejected,new_grad,private equity operations; not quant finance,AI Enablement Intern,provequity.com,UK London (72 Welbeck Street),,https://provequity.wd5.myworkdayjobs.com/en-US/PEP_External_Career_Site/job/UK-London-72-Welbeck-Street/AI-Enablement-Intern_R541,workday,provequity|wd5|PEP_External_Career_Site,/job/UK-London-72-Welbeck-Street/AI-Enablement-Intern_R541
527,rejected,senior_6_10,corporate treasury; not trading/research,Senior Treasury Specialist for Group Treasury Front Office,dsv.com,Hedehusene,,https://www.jobindex.dk/vis-job/h1692569,jobindex,denmark,h1692569
528,adjacent,senior_6_10,wealth advisory; not systematic trading,Senior Investment Strategist (Bay Area),kingfishercapital.com,Menlo Park; San Francisco; Walnut Creek,Portfolio Management Group,https://job-boards.greenhouse.io/merceradvisors/jobs/5398846008,greenhouse,merceradvisors,5398846008
529,rejected,unknown,insurance brokerage; not markets,"Analyst, Brokerage Placement - Commercial Lines",bridgespecialtygroup.com,Remote - USA,,https://bbinsurance.wd1.myworkdayjobs.com/en-US/BSGCareers/job/Remote---USA/Analyst--Brokerage-Placement---Commercial-Lines_R26_0000002703,workday,bbinsurance|wd1|BSGCareers,/job/Remote---USA/Analyst--Brokerage-Placement---Commercial-Lines_R26_0000002703
530,rejected,unknown,brokerage client services; not trading,Premier Client Service Specialist,moomoo.com,,Customer Service Department,https://apply.workable.com/j/105B811939,workable,moomoo,105B811939
531,rejected,senior_6_10,manufacturing analytics; not markets,Semiconductor Industry Applications Engineer,cloud.com,California - Home Office; Arizona - Home Office; Massachusetts - Home Office; Texas - Home Office; Washington State - Home Office,,https://tibco.wd5.myworkdayjobs.com/en-US/Cloud_Software_Group/job/California---Home-Office/Semiconductor-Industry-Applications-Engineer_R104777-2,workday,tibco|wd5|Cloud_Software_Group,/job/California---Home-Office/Semiconductor-Industry-Applications-Engineer_R104777-2
532,rejected,unknown,bank balance sheet strategy; not trading/research,"Corporate Treasury, Finance",bankofsingapore.com,"OCBC China, Shanghai",,https://ocbc.wd102.myworkdayjobs.com/en-US/External/job/OCBC-China-Shanghai/Corporate-Treasury--Finance_JR00010064,workday,ocbc|wd102|External,/job/OCBC-China-Shanghai/Corporate-Treasury--Finance_JR00010064
533,adjacent,unknown,structured products operations; not trading,"Analyst/Associate , Transaction Management Group, Multi Asset Structuring",rbcbluebay.com,"London, United Kingdom of Great Britain and Northern Ireland",,https://rbc.wd3.myworkdayjobs.com/en-US/RBCGLOBAL1/job/London-United-Kingdom-of-Great-Britain-and-Northern-Ireland/Analyst-Associate---Transaction-Management-Group--Multi-Asset-Structuring_R-0000184114-1,workday,rbc|wd3|RBCGLOBAL1,/job/London-United-Kingdom-of-Great-Britain-and-Northern-Ireland/Analyst-Associate---Transaction-Management-Group--Multi-Asset-Structuring_R-0000184114-1
535,relevant,new_grad,data science at quant trading firm,Data Trading Analyst Summer Internship - 2027 [New York],quantbot.com,New York,Internships,https://www.quantbot.com/careers/4299767009?gh_jid=4299767009,greenhouse,quantbot-technologies,4299767009
536,rejected,unknown,real estate investment analyst,Experienced Investments Analyst,s2cp.com,"Dallas, TX",,https://s2cp.wd5.myworkdayjobs.com/en-US/s2capital/job/Dallas-TX/Experienced-Investments-Analyst_JR101557,workday,s2cp|wd5|s2capital,/job/Dallas-TX/Experienced-Investments-Analyst_JR101557
538,rejected,senior_6_10,healthcare/medical technology,Sr. Analytics Engineer ,lionheart.vc,New York City,Data,https://job-boards.greenhouse.io/pelago/jobs/5195899007,greenhouse,pelago,5195899007
539,adjacent,junior_0_2,data science at financial infrastructure; not core trading,Data Scientist,lseg.com,CHN-Beijing-Zhong Guan Cun No.1,,https://lseg.wd3.myworkdayjobs.com/en-US/Careers/job/CHN-Beijing-Zhong-Guan-Cun-No1/Data-Scientist_R0122086,workday,lseg|wd3|Careers,/job/CHN-Beijing-Zhong-Guan-Cun-No1/Data-Scientist_R0122086
540,less_relevant,senior_6_10,low-latency systems at trading firm,Core Java Developer - Trading Platform,teza.com,Austin,Realtime Platform,https://jobs.ashbyhq.com/teza-technologies/28cde40f-178f-45f8-82ca-a913ef8b0812,ashby,teza-technologies,28cde40f-178f-45f8-82ca-a913ef8b0812
541,rejected,unknown,REIT investor services; not markets,"Associate , Investor Services",jll.com,"Chicago, IL",,https://jll.wd1.myworkdayjobs.com/en-US/jllcareers/job/Chicago-IL/Associate---Investor-Services_REQ510637,workday,jll|wd1|jllcareers,/job/Chicago-IL/Associate---Investor-Services_REQ510637
542,rejected,unknown,fintech brokerage client services,Client Services Specialist,drivewealth.com,Office - Chicago,Brokerage & Client Services,https://boards.greenhouse.io/drivewealth/jobs/7766057003?gh_jid=7766057003,greenhouse,drivewealth,7766057003
543,adjacent,unknown,middle office at systematic trading firm,"Senior Associate, Global Middle Office - Financial Operations",deshaw.com,New York,Financial Operations,https://www.deshaw.com/careers/senior-associate-global-middle-office-financial-operations-5481,site,deshaw,5481
544,adjacent,mid_3_5,equity derivatives trade support; not trading,"Associate, Equity Derivatives Trade Services, Equity Derivatives",clsa.com,Hong Kong,,https://citicclsa.wd3.myworkdayjobs.com/en-US/External/job/Hong-Kong/Analyst--Equity-Derivatives-Trade-Services--Equity-Derivatives_JR002887,workday,citicclsa|wd3|External,/job/Hong-Kong/Analyst--Equity-Derivatives-Trade-Services--Equity-Derivatives_JR002887
545,rejected,unknown,real estate finance/capital markets,"Analyst / Associate, Capital Markets",brookfield.com,"New York, New York",,https://brookfield.wd5.myworkdayjobs.com/en-US/brookfield/job/New-York-New-York/Analyst---Associate--Capital-Markets_R2049778,workday,brookfield|wd5|brookfield,/job/New-York-New-York/Analyst---Associate--Capital-Markets_R2049778
547,rejected,junior_0_2,investment banking underwriting,Fixed Income Junior Underwriter,psc.com,"San Francisco, CA",,https://pipersandler.wd501.myworkdayjobs.com/en-US/Piper_Sandler_Careers/job/San-Francisco-CA/Fixed-Income-Junior-Underwriter_R-100561,workday,pipersandler|wd501|Piper_Sandler_Careers,/job/San-Francisco-CA/Fixed-Income-Junior-Underwriter_R-100561
549,rejected,senior_6_10,treasury systems development; not trading,APO to Group Treasury,swedbank.com,"Stockholm Region, Sundbyberg, Sweden",IT and data,https://jobs.swedbank.com/jobs/27442-apo-to-group-treasury,teamtailor,jobs.swedbank.com,06147435-bba4-42f1-a7ef-d8eb52ad2ed7
551,rejected,junior_0_2,underwriting assistant; likely insurance,Underwriting Assistant - Financial Institutions,antaresglobal.com,London,,https://antaresunderwriting.wd3.myworkdayjobs.com/en-US/Antares/job/London/Underwriting-Assistant---Financial-Institutions_JR231-1,workday,antaresunderwriting|wd3|Antares,/job/London/Underwriting-Assistant---Financial-Institutions_JR231-1
552,rejected,unknown,industrial/telecom technology; not markets,Portfolio Data Analyst,motorolasolutions.com,"Chicago, IL, More...",,https://motorolasolutions.wd5.myworkdayjobs.com/en-US/Careers/job/Chicago-IL/Portfolio-Data-Analyst_R67974,workday,motorolasolutions|wd5|Careers,/job/Chicago-IL/Portfolio-Data-Analyst_R67974
553,relevant,unknown,quantitative trader at systematic trading,Quantitative Trader,janestreet.com,"London, England, United Kingdom",Quantitative Trading,https://www.janestreet.com/join-jane-street/apply/4273643002?gh_jid=4273643002,greenhouse,janestreet,4273643002
554,rejected,unknown,defense/military communications ML,Machine Learning Engineer,motorolasolutions.com,"Los Angeles, CA",,https://motorolasolutions.wd5.myworkdayjobs.com/en-US/Careers/job/Los-Angeles-CA/Machine-Learning-Engineer_R64440,workday,motorolasolutions|wd5|Careers,/job/Los-Angeles-CA/Machine-Learning-Engineer_R64440
555,rejected,unknown,corporate treasury; not markets,Treasury Analyst,samsung.com,"Samsung House 2000 Hillswood Drive, Chertsey, United Kingdom",,https://sec.wd3.myworkdayjobs.com/en-US/Samsung_Careers/job/Samsung-House-2000-Hillswood-Drive-Chertsey-United-Kingdom/Treasury-Analyst_R119543,workday,sec|wd3|Samsung_Careers,/job/Samsung-House-2000-Hillswood-Drive-Chertsey-United-Kingdom/Treasury-Analyst_R119543
557,adjacent,unknown,OTC money markets brokerage; no description,Sales Trader (French Market),otcflow.com,Amsterdam,Sales,https://otcflow.bamboohr.com/careers/112,bamboohr,otcflow,112
558,relevant,senior_6_10,structured products quant analytics,"Quantitative & Risk Analytics (Structured Products: CLOs, ABS, MBS)",barings.com,"Charlotte,  NC, United States; US - MA - BOSTON - 10 FAN PIER BLVD",,https://barings.wd1.myworkdayjobs.com/en-US/Barings/job/Charlotte--NC-United-States/Director--Portfolio---Risk-Analytics_JR_005426-1,workday,barings|wd1|Barings,/job/Charlotte--NC-United-States/Director--Portfolio---Risk-Analytics_JR_005426-1
559,adjacent,junior_0_2,fixed income desk support; not trading,"Associate I, Fixed Income Trading Desk Support",northlandsecurities.com,"Minneapolis, MN - Northland Securities Office",,https://firstnational.wd12.myworkdayjobs.com/en-US/northlandcareers/job/Minneapolis-MN---Northland-Securities-Office/Associate-I--Fixed-Income-Trading-Desk-Support_R-20261444,workday,firstnational|wd12|northlandcareers,/job/Minneapolis-MN---Northland-Securities-Office/Associate-I--Fixed-Income-Trading-Desk-Support_R-20261444
561,rejected,junior_0_2,environmental consulting,Consulting Associate - Liability Portfolio Management & Remediation,erm.com,2 Locations,,https://erm.wd3.myworkdayjobs.com/en-US/ERM_Careers/job/Kolkata-India/Consulting-Associate---Liability-Portfolio-Management---Remediation_R00031582-1,workday,erm|wd3|ERM_Careers,/job/Kolkata-India/Consulting-Associate---Liability-Portfolio-Management---Remediation_R00031582-1
562,adjacent,unknown,asset management product analysis,Fixed Income Product Analyst,alliancebernstein.com,"Nashville, Tennessee",,https://abglobal.wd1.myworkdayjobs.com/en-US/alliancebernsteincareers/job/Nashville-Tennessee/Fixed-Income-Product-Analyst_R0019396-2,workday,abglobal|wd1|alliancebernsteincareers,/job/Nashville-Tennessee/Fixed-Income-Product-Analyst_R0019396-2
563,rejected,unknown,real estate investor services,"Senior Associate, Investor Services",carmelpartners.com,San Francisco Corp,Investor Relations,https://recruiting.ultipro.com/CAR1041/JobBoard/f19a3aa9-abdb-1b6d-46ec-d3e4716019ec/OpportunityDetail?opportunityId=841be22c-69b5-45a9-b695-880498b389ad,ukg,CAR1041|f19a3aa9-abdb-1b6d-46ec-d3e4716019ec,841be22c-69b5-45a9-b695-880498b389ad
564,relevant,unknown,fundamental research at hedge fund,Fundamental Researcher - Canvas ,point72,"New York, NY ",Market Intelligence ,https://boards.greenhouse.io/point72/jobs/4644225002?gh_jid=4644225002,greenhouse,point72,4644225002
565,relevant,senior_6_10,structured products dealer/pricing,Structured Products Dealer (Digital Banking),moomoo.com,,Bank Product R&D Department,https://apply.workable.com/j/250A3CDB8D,workable,moomoo,250A3CDB8D
566,less_relevant,unknown,software engineering at trading firm,Software Engineer ,pdtpartners.com,"New York, NY",Technology,https://job-boards.greenhouse.io/pdtpartners/jobs/3914106,greenhouse,pdtpartners,3914106
567,rejected,mid_3_5,private equity/infrastructure investing,Associate,digitalbridge.com,"Boca Raton, Florida",Investment Management,https://job-boards.greenhouse.io/digitalbridge/jobs/4578684007,greenhouse,digitalbridge,4578684007
568,rejected,unknown,insurance tech back office support,Technical Support Specialist - Back Office,convex.com,2 Locations,,https://servicetitan.wd1.myworkdayjobs.com/en-US/ServiceTitan/job/US-Remote/Technical-Support-Specialist---Back-Office_JR115517,workday,servicetitan|wd1|ServiceTitan,/job/US-Remote/Technical-Support-Specialist---Back-Office_JR115517
569,rejected,unknown,academic sustainable finance research,Research Analyst in Sustainable Finance (SGFIN),singapore,"Singapore, D05 Pasir Panjang, Hong Leong Garden, Clementi New Town",,https://www.mycareersfuture.gov.sg/job/sciences/research-analyst-sustainable-finance-national-university-singapore-00d7f7634a0649266981533ff2486d99,mycareersfuture,singapore,00d7f7634a0649266981533ff2486d99
573,adjacent,unknown,money markets brokerage/sales,Broker Money Markets - Corporate & Sovereign Desk,afsgroup.nl,"Amsterdam, Netherlands",Public Debt | AFS Interest,https://afsgroup.recruitee.com/o/broker-money-markets-corporate-sovereign-desk-3,recruitee,afsgroup,2602838
576,adjacent,unknown,asset management product strategy,"Fixed Income Product Specialist, Europe",guggenheiminvestments.com,"London, UK",,https://guggenheiminvestment.wd5.myworkdayjobs.com/en-US/External/job/London-UK/Fixed-Income-Product-Specialist--Europe_JR-2026-101108,workday,guggenheiminvestment|wd5|External,/job/London-UK/Fixed-Income-Product-Specialist--Europe_JR-2026-101108
577,rejected,unknown,insurance company operations; not quant,Sr Alternative Investments Operations Analyst I,pacificlife.com,Charlotte - NC,,https://pacificlife.wd1.myworkdayjobs.com/en-US/PacificLifeCareers/job/Charlotte---NC/Sr-Private-Placement-Investment-Ops-Analyst-I_R16771,workday,pacificlife|wd1|PacificLifeCareers,/job/Charlotte---NC/Sr-Private-Placement-Investment-Ops-Analyst-I_R16771
578,relevant,senior_6_10,quant researcher fixed income at hedge fund,Senior Quant Researcher - Fixed Income,squarepoint-capital.com,"Houston, London, Madrid, Montreal, New York, Paris, Singapore, Zug, Bangalore, Dubai, Geneva, Hong Kong, Boston",Investment,https://www.squarepoint-capital.com/open-opportunities?id=1163559&gh_jid=1163559,greenhouse,squarepointcapital,1163559
581,adjacent,head_or_md,finance controller at trading firm; not quant work,Financial Controller,mako.com,London,Finance,https://www.mako.com/opportunities/job-listing/8591803002?gh_jid=8591803002,greenhouse,mako,8591803002
582,rejected,new_grad,internship targeting current college juniors,Software Engineer Intern - Summer 2027,belvederetrading.com,"Chicago, Illinois",Campus,https://jobs.lever.co/belvederetrading/10746b3d-1760-4573-9b63-b93f5a5e4fc0,lever,belvederetrading,10746b3d-1760-4573-9b63-b93f5a5e4fc0
583,adjacent,senior_6_10,credit risk modeling 5+ yrs; not markets firm,Senior Data Scientist (Hybrid),enova.com,"Chicago, IL",Analytics,https://job-boards.greenhouse.io/enova/jobs/8047624,greenhouse,enova,8047624
584,rejected,unknown,aerospace materials engineering,Materials and Processes Engineer (Military Derivatives),airbus.com,2 Locations,,https://ag.wd3.myworkdayjobs.com/en-US/Airbus/job/Getafe-Area/Materials-and-Processes-Engineer--Military-Derivatives-_JR10431841,workday,ag|wd3|Airbus,/job/Getafe-Area/Materials-and-Processes-Engineer--Military-Derivatives-_JR10431841
585,relevant,senior_6_10,quant dev platform engineer; systematic hedge fund,Senior Engineer – Systematic Equity,lynxhedge.se,"Stockholm, Sweden",System Development,https://careers.lynxhedge.se/jobs/8039444-senior-engineer-systematic-equity,teamtailor,careers.lynxhedge.se,d77974ab-179a-44d2-94e0-f1d1c0e30143
586,rejected,unknown,car rental dealer finance; not markets,Dealer Financial Services Specialist,avisbudgetgroup.com,"300 Centre Pointe Dr, Virginia Beach, 23462",,https://avisbudget.wd1.myworkdayjobs.com/en-US/ABG_Careers/job/300-Centre-Pointe-Dr-Virginia-Beach-23462/Dealer-Financial-Services-Specialist_R0190324,workday,avisbudget|wd1|ABG_Careers,/job/300-Centre-Pointe-Dr-Virginia-Beach-23462/Dealer-Financial-Services-Specialist_R0190324
